,Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Distance,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Distance (km),Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source
466,ELEC,IRVINE  CO  OFC,3 Park Plaza,"3 PARK PLAZA 02; Parking Rates Apply: Enter 3 Park Plaza Garage, follow signs, stations are on the 3rd Level at South End of the garage.
3 PARK PLAZA 03; Parking Rates Apply: Enter 3 Park Plaza Parking Garage, follow signs, stations are on Level 3.
3 PARK PLAZA 05; Stations are on P3 of the parking structure serving 3 Park Plaza.",Irvine,CA,92614,,888-758-4389,E,,Public,24 hours daily,,,,,,6,,,ChargePoint Network,http://www.chargepoint.com/,200-9,33.676941,-117.839247,2019-10-19,60754,3.89735,2019-10-19 09:11:22 UTC,,,,,,,,,J1772,US,6.27218,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $1.25 per hour for the first 4 hours, and $3 per additional hour, maximum payment of $24, maximum session time is 24 hours",,,,,,,,,
467,ELEC,IRVINE  CO  OFC,5 Park Plaza,"5 PARK PLAZA 01; Accessible station is on  Level 2 by the elevator.
5 PARK PLAZA 02; Station are on Level 2 of the parking structure, follow signs.
5 PARK PLAZA 03; Stations are on Level 2 of the parking structure, follow the signs.",Irvine,CA,92614,,888-758-4389,E,,Public,24 hours daily,,,,,,5,,,ChargePoint Network,http://www.chargepoint.com/,200-8,33.678424,-117.838927,2019-10-19,65398,3.80668,2019-10-19 09:11:22 UTC,,,,,,,,,J1772,US,6.12626,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $1.25 per hour for the first 4 hours, and $3 per additional hour, maximum payment of $24, maximum session time is 24 hours",,,,,,,,,
468,ELEC,IRVINE  CO  OFC,2855 Michelle Dr,"JBC 2855 01; Stations are at the NE corner of the 2855 Bldg.
JBC 2855 02; Stations are at the NE corner of the 2855 Bldg.",Irvine,CA,92606,,888-758-4389,E,,Public,24 hours daily,,,,,,3,,,ChargePoint Network,http://www.chargepoint.com/,200-9,33.719587,-117.798181,2019-10-19,78999,0.11977,2019-10-19 09:11:22 UTC,,,,,,,,,J1772,US,0.19275,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $1.25 per hour for the first 4 hours, and $3 per additional hour, maximum payment of $24, maximum session time is 24 hours",,,,,,,,,
469,ELEC,IRVINE  CO  OFC,2 Park Plaza,"2 PARK PLAZA 01; Parking Rates Apply: Enter 2A parking garage and proceed to L3, stations are near elevator.
2 PARK PLAZA 02; Parking Rates Apply: Enter the 2A parking garage, follow signs to Level 3, stations are near the elevator.
2 PARK PLAZA 03; Pakeing Rates Apply: Enter 2A parking garage and proceed to L3, stations are near the elevator.",Irvine,CA,92614,,888-758-4389,E,,Public,24 hours daily,,,,,,5,,,ChargePoint Network,http://www.chargepoint.com/,200-9,33.67983,-117.839046,2019-10-19,63038,3.73624,2019-10-19 09:11:22 UTC,,,,,,,,,J1772,US,6.0129,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $1.25 per hour for the first 4 hours, and $3 per additional hour, maximum payment of $24, maximum session time is 24 hours",,,,,,,,,
470,ELEC,Whole Foods Market,2667 Park Ave,,Tustin,CA,92782,,714-566-7650,E,,Public,24 hours daily,,,,,,5,,,Non-Networked,,200-8,33.698087,-117.825883,2019-05-09,88635,2.28126,2019-05-14 21:16:45 UTC,P,,,2017-11-01,,,,,J1772,US,3.67133,,,,Public,,public,,,GROCERY,,,,,,,Free,,,,,,,,,
471,ELEC,2600 Michelson,2600 Michelson Dr,,Irvine,CA,92612,,877-455-3833,E,,Public - Card key at all times,24 hours daily,,,,,,,2,,eVgo Network,https://www.evgo.com/,GPS,33.674237,-117.850427,2019-10-19,93315,4.45197,2019-10-19 09:49:11 UTC,,,,,,,,,CHADEMO J1772COMBO,US,7.16475,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,,,,,,,,,,,,,,,,,
472,ELEC,Nissan of Tustin,30 Auto Center Dr,,Tustin,CA,92782,,714-669-8282,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,Non-Networked,,200-9,33.72484,-117.799302,2019-09-09,39952,0.11848,2019-09-09 14:29:53 UTC,P,,,2011-03-15,,,,,J1772,US,0.19068,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,,,,,,,,,,
473,ELEC,HUDSON,1100 Nolita,"HUDSON 1
HUDSON 2
HUDSON 3
HUDSON 4",Irvine,CA,92612,,888-758-4389,E,,Public,24 hours daily,,,,,,8,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.6773421,-117.8476638,2019-10-19,122608,4.18523,2019-10-19 09:11:22 UTC,,,,,,,,,J1772,US,6.73547,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0 per hour, and $30 per additional hour, $1.5 per kWh",,,,,,,,,
474,ELEC,Century Centre Towers,2631 Main Street,Rate of use for stations is $1.25 each hour for the first 4 hours. Rate will then adjust to $4.00 per hour; regardless of any energy transferred.,Irvine,CA,92614,,800-663-5633,E,,Public,MO: 12:00am-12:00am; TU: 12:00am-12:00am; WE: 12:00am-12:00am; TH: 12:00am-12:00am; FR: 12:00am-12:00am; SA: 12:00am-12:00am; SU: 12:00am-12:00am,,,,,,4,,,SemaCharge Network,http://www.semacharge.com/,GPS,33.6824098,-117.8430389,2019-10-19,69119,3.74566,2019-10-19 09:08:01 UTC,,,,,,,,,J1772,US,6.02806,,,,Public,,public,,,,,,,,,,$1.25-$4.00/Hr Variable Parking Fee,,,,,,,,,
475,ELEC,ATRIUM PS,18925 Bardeen Ave,"ATRIUM 01; Near to the elevator 
ATRIUM 02; Unit is on 3rd floor
ATRIUM 03; Near to the entrance ",Irvine,CA,92612,,888-758-4389,E,,Public,24 hours daily,,,,,,5,,,ChargePoint Network,http://www.chargepoint.com/,200-8,33.669285,-117.856951,2019-10-19,103547,4.95516,2019-10-19 09:11:22 UTC,,,,,,,,,J1772,US,7.97456,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $1 per hour for the first 4 hours, and $3.5 per additional hour",,,,,,,,,
476,ELEC,IRVINE  CO  OFC,18300 Von Karman Ave,"IRV TWRS PH1 01; Enter Garage and follow signs, stations are on Level 3
IRV TWRS PH1 03; Enter garage and follow signs, stations are on Level 3.
IRV TWRS PH1 05; Stations are on Level 3 of the parking structure.
IRV TWRS PH1 07; Stations are on Level 3 of the parking structure.",Irvine,CA,92612,,888-758-4389,E,,Public,24 hours daily,,,,,,8,,,ChargePoint Network,http://www.chargepoint.com/,200-9,33.676892,-117.850878,2019-10-19,53066,4.32725,2019-10-19 09:11:22 UTC,,,,,,,,,J1772,US,6.96403,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $1.25 per hour for the first 4 hours, and $3 per additional hour, maximum payment of $24, maximum session time is 24 hours",,,,,,,,,
477,ELEC,IRVINE  CO  OFC,18500 Von Karman Ave.,"IRV TWRS PH2 01; Stations are for exclusive use.
IRV TWRS PH2 03; Station use is restricted.
IRV TWRS PH2 05; Stations are for exclusive use.
IRV TWRS PH2 07; Stations are for exclusive use",Irvine,CA,92612,,888-758-4389,E,,Public,24 hours daily,,,,,,8,,,ChargePoint Network,http://www.chargepoint.com/,200-9,33.676405,-117.851501,2019-10-19,92521,4.37606,2019-10-19 09:11:22 UTC,,,,,,,,,J1772,US,7.04259,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $1.25 per hour for the first 4 hours, and $3 per additional hour, maximum payment of $24, maximum session time is 24 hours",,,,,,,,,
478,ELEC,IRVINE  CO  OFC,18050 Von Karman Ave,"IRV TWRS PH3 01; Enter parking structure marked 18050 or aka Phase III, follow signs, station is on ground floor near SW corner.
IRV TWRS PH3 02; Stations are in the Phase III garage on the ground floor.
IRV TWRS PH3 03; Staitons are in the Phase III garage on the ground floor.",Irvine,CA,92612,,888-758-4389,E,,Public,24 hours daily,,,,,,5,,,ChargePoint Network,http://www.chargepoint.com/,200-9,33.677953,-117.850475,2019-10-19,66669,4.25599,2019-10-19 09:11:22 UTC,,,,,,,,,J1772,US,6.84935,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $1.25 per hour for the first 4 hours, and $3 per additional hour, maximum payment of $24, maximum session time is 24 hours",,,,,,,,,
479,ELEC,HOAG   HOSPITAL,15020 Kensington Park Dr,"KENSINGTON 1
KENSINGTON 3",Tustin,CA,92780,,888-758-4389,E,,Public,24 hours daily,,,,,,3,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.7135249,-117.8161689,2019-10-19,96887,1.10307,2019-10-19 09:11:22 UTC,,,,,,,,,J1772,US,1.77522,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0 per hour for the first 4 hours, and $3 per additional hour, $0.25 per kWh",,,,,,,,,
480,ELEC,Irvine Marriott - Tesla Destination,18000 Von Karman Ave,,Irvine,CA,92612,,949-553-0100  877-798-3752,E,,Public,24 hours daily; for Tesla use only; for customer use only; see front desk for access,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,33.678988,-117.851352,2019-05-09,113035,4.23313,2019-05-14 21:16:45 UTC,P,,,2018-11-01,,,,,TESLA,US,6.81256,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,
481,ELEC,HOAG   HOSPITAL,15060 Kensington Park Dr,KENSINGTON 2,Tustin,CA,92780,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.7135231,-117.816631,2019-10-19,96886,1.12014,2019-10-19 09:11:22 UTC,,,,,,,,,J1772,US,1.80269,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0 per hour for the first 4 hours, and $3 per additional hour, $0.25 per kWh",,,,,,,,,
482,ELEC,CHARGE HARBOR,2233 Martin,DEMO 01; Demo Station,Irvine,CA,92612,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.6724533,-117.858686,2019-10-19,117035,4.85029,2019-10-19 09:11:22 UTC,,,,,,,,,J1772,US,7.80579,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
483,ELEC,VKCC EV STATION,16795 Von Karman Ave,"BUILDING 5 1; North side of building
BUILDING 5 2; North side of building",Irvine,CA,92606,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-8,33.695647,-117.836457,2019-10-19,99785,2.79952,2019-10-19 09:11:22 UTC,,,,,,,,,J1772,US,4.50539,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0 per hour for the first 2 hours, and $4 per additional hour, $0.33 per kWh",,,,,,,,,
484,ELEC,VKCC EV STATION,16815 Von Karman Ave,"BUILDING 4 1; South side of building
BUILDING 4 2; South side of building",Irvine,CA,92606,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-8,33.695224,-117.83689,2019-10-19,99784,2.83793,2019-10-19 09:11:22 UTC,,,,,,,,,J1772,US,4.56721,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0 per hour for the first 2 hours, and $4 per additional hour, $0.33 per kWh",,,,,,,,,
485,ELEC,VKCC EV STATION,16715 Von Karman Ave,"BUILDING 9 1; Near front entrance
BUILDING 9 2; Near front entrance",Irvine,CA,92606,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-8,33.697119,-117.835008,2019-10-19,99786,2.66797,2019-10-19 09:11:22 UTC,,,,,,,,,J1772,US,4.29368,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0 per hour for the first 2 hours, and $4 per additional hour, $0.33 per kWh",,,,,,,,,
486,ELEC,JOHN HANCOCK,2130 Main St,"2130 MAIN ST 1; 1 st floor parking garage 
2130 MAIN ST 2; 1st floor parking garage 
2130 MAIN ST 3; 1st floor parking garage ",Irvine,CA,92614,,888-758-4389,E,,Public,24 hours daily,,,,,,6,,,ChargePoint Network,http://www.chargepoint.com/,200-9,33.683656,-117.848787,2019-10-19,76338,3.8905,2019-10-19 09:11:22 UTC,,,,,,,,,J1772,US,6.26115,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $0.75 per hour for the first 4 hours, and $4 per additional hour, minimum payment of $0.75",,,,,,,,,
487,ELEC,LAKESHORE,18171 Von Karman Ave,4 4; Level 4 Near to the elevator ,Irvine,CA,92612,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.6790372,-117.8535714,2019-10-19,99477,4.31204,2019-10-19 09:11:22 UTC,,,,,,,,,J1772,US,6.93956,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0 per hour for the first 4 hours, and $3 per additional hour, $0.2 per kWh",,,,,,,,,
488,ELEC,INTERSECT,17877 Von Karman,"BUILDING B 1
BUILDING B 2",Irvine,CA,92614,,888-758-4389,E,,Public,24 hours daily,,,,,,3,,,ChargePoint Network,http://www.chargepoint.com/,200-9,33.68554,-117.8478,2019-10-19,118898,3.75399,2019-10-19 09:11:22 UTC,,,,,,,,,J1772,US,6.04146,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0 per hour for the first 3 hours, and $3 per additional hour, $0.3 per kWh",,,,,,,,,
489,ELEC,INTERSECT,17877 Von Karman Ave,"BUILDING B 3
BUILDING B 4
BUILDING B 5",Irvine,CA,92614,,888-758-4389,E,,Public,24 hours daily,,,,,,6,,,ChargePoint Network,http://www.chargepoint.com/,200-9,33.68554,-117.8478,2019-10-19,118902,3.75399,2019-10-19 09:11:22 UTC,,,,,,,,,J1772,US,6.04146,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0 per hour for the first 3 hours, and $3 per additional hour, $0.3 per kWh",,,,,,,,,
490,ELEC,LAKESHORE,18155 Von Karman Avenue,"4 1; Near to the elevator 
4 2; Near to the elevator 
4 3; Near to the elevator 
4 5; Near to the elevator 
4 6; Near to the elevator 
4 7; Near to the elevator 
ADA; Is on an ADA parking close to main entrance",Irvine,CA,92612,,888-758-4389,E,,Public,24 hours daily,,,,,,13,,,ChargePoint Network,http://www.chargepoint.com/,200-9,33.679168,-117.854478,2019-10-19,99475,4.33838,2019-10-19 09:11:22 UTC,,,,,,,,,J1772,US,6.98195,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0 per hour for the first 4 hours, and $3 per additional hour, $0.2 per kWh",,,,,,,,,
491,ELEC,INTERSECT,17892 Gillette Ave,BUILDING C; Surface Lot by Building C,Irvine,CA,92614,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.6855306,-117.8488496,2019-10-19,118903,3.79304,2019-10-19 09:11:22 UTC,,,,,,,,,J1772,US,6.10431,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0 per hour for the first 3 hours, and $3 per additional hour, $0.3 per kWh",,,,,,,,,
492,ELEC,INTERSECT,17838 Gillette Ave,BUILDING D,Irvine,CA,92614,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.6863571,-117.8485556,2019-10-19,118901,3.73826,2019-10-19 09:11:22 UTC,,,,,,,,,J1772,US,6.01615,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0 per hour for the first 3 hours, and $3 per additional hour, $0.3 per kWh",,,,,,,,,
493,ELEC,3 HOURS MAX,2030 Main Street,LEVEL 2 C 1; -,Irvi,CA,92614,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.6822577,-117.8530782,2019-10-19,105367,4.12254,2019-10-19 09:11:22 UTC,,,,,,,,,J1772,US,6.63459,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0 per hour for the first 3 hours, and $3.5 per additional hour, $0.3 per kWh",,,,,,,,,
494,ELEC,IRVINE  CO  OFC,18592 MacArthur Blvd,"THE LAUNCH 01; Stations are in the parking lot behind the building.
THE LAUNCH 02; Stations are in the parking lot behind the building.",Irvine,CA,92612,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-9,33.67732,-117.858372,2019-10-19,122702,4.57976,2019-10-19 09:11:22 UTC,,,,,,,,,J1772,US,7.37041,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $1.25 per hour for the first 4 hours, and $3 per additional hour, maximum payment of $24, maximum session time is 24 hours",,,,,,,,,
495,ELEC,3 HOURS MAX,2030 Main Street,"LEVEL 1 C; -
LEVEL 1-A; -
LEVEL 2 C 2; -
LEVEL 4 A 1; -
LEVEL 4 A 2; -",Irvine,CA,92614,,888-758-4389,E,,Public,24 hours daily,,,,,,10,,,ChargePoint Network,http://www.chargepoint.com/,200-8,33.684632,-117.85154,2019-10-19,105336,3.93969,2019-10-19 09:11:22 UTC,,,,,,,,,J1772,US,6.34032,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0 per hour for the first 3 hours, and $3.5 per additional hour, $0.3 per kWh",,,,,,,,,
496,ELEC,CENTERVIEW,1920 Main St,"MP STATION 01; Parking Rates Apply: Stations are on the ground floor, please follow the signs
MP STATION 02; Parking Rates Apply: Stations are on the ground floor, please follow the signs",Irvine,CA,92614,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-9,33.68407,-117.852543,2019-10-19,62856,4.00643,2019-10-19 09:11:22 UTC,,,,,,,,,J1772,US,6.44772,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $1 per hour for the first 3 hours, and $3 per additional hour",,,,,,,,,
497,ELEC,USC CAMPUS,3131 S. Hover St,SC VILLAGE P1#4; -,Los Angeles,CA,90007,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,200-8,33.6995957,-117.8398968,2019-10-19,99809,2.71576,2019-10-19 09:11:22 UTC,,,,,,,,,J1772,US,4.37059,,,,Public,,public,,,,,,,,,,$1 per hour,,,,,,,,,
498,ELEC,16800 Building,16800 Aston St,,Irvine,CA,92606,,949-313-2200,E,,Public,24 hours daily; Also accepts Mobile Now,,,,,,2,,,Non-Networked,,200-9,33.700072,-117.842978,2019-09-09,53907,2.80358,2019-09-09 14:29:53 UTC,P,,,2017-07-01,,,,,J1772,US,4.51192,,,,Public,,public,,,OFFICE_BLDG,,,,,,,$2 per hour,,,,,,,,,
499,ELEC,Larwin Square,654 E 1st St,,Tustin,CA,92780,,877-455-3833,E,,Public - Card key at all times,24 hours daily,,,,,,1,2,,eVgo Network,https://www.evgo.com/,GPS,33.745458,-117.816994,2019-10-19,93137,0.65807,2019-10-19 09:49:11 UTC,,,,,,,,,CHADEMO J1772 J1772COMBO,US,1.05906,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,,,,,,,,,,,,,,,,,
500,ELEC,FREEWAY HONDA,2051 E Edinger Ave,STATION 01; -,Santa Ana,CA,92705,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.7275393,-117.8362775,2019-10-19,97035,0.90105,2019-10-19 09:11:22 UTC,,,,,,,,,J1772,US,1.4501,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0 per hour for the first 2 hours, and $10 per additional hour, $0.3 per kWh",,,,,,,,,
501,ELEC,IRVINE  CO  OFC,36 Executive Park,"36 EXEC PRK 01; Stations are in the parking garage serving 36 Executive Park.
36 EXEC PRK 03; Stations are in the parking garage serving 36 Executive Park.",Irvine,CA,92614,,888-758-4389,E,,Public,24 hours daily,,,,,,3,,,ChargePoint Network,http://www.chargepoint.com/,200-8,33.68447,-117.858269,2019-10-19,69066,4.14391,2019-10-19 09:11:22 UTC,,,,,,,,,J1772,US,6.66898,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $1.25 per hour for the first 4 hours, and $3 per additional hour, maximum payment of $24, maximum session time is 24 hours",,,,,,,,,
502,ELEC,IRVINE  CO  OFC,34 Executive Park,36 EXEC PRK 02; Stations are in the parking garage serving 36 Executive Park.,Irvine,CA,92614,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.6859689,-117.8597274,2019-10-19,69067,4.08073,2019-10-19 09:11:22 UTC,,,,,,,,,J1772,US,6.5673,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $1.25 per hour for the first 4 hours, and $3 per additional hour, maximum payment of $24, maximum session time is 24 hours",,,,,,,,,
503,ELEC,IRVINE COMPANY,18013 Sky Park Cir,"THE SQUARE 01; -
THE SQUARE 02",Irvine,CA,92614,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,200-8,33.687631,-117.856487,2019-10-19,143177,3.90225,2019-10-19 09:11:22 UTC,,,,,,,,,J1772,US,6.28006,,,,Public,,public,,,,,,,,,,"Pricing is based on an hourly rate. $1 per hour, minimum payment of $1",,,,,,,,,
504,ELEC,SPACE - Tesla Destination,17666 Fitch,,Irvine,CA,92614,,949-335-7700  877-798-3752,E,,Public,24 hours daily; for Tesla use only; for customer use only; see front desk for access,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,33.694659,-117.858698,2019-05-09,113034,3.50803,2019-05-14 21:16:45 UTC,P,,,2016-05-01,,,,,TESLA,US,5.64563,,,,Public,,public,,,OFFICE_BLDG,,,,,,,Free,,,,,,,,,
505,ELEC,IRVINE  CO  OFC,9 Executive Cir,"9 EXEC CIR 01; Stations are adjacent to the 9 Executive Cir Bldg.
9 EXEC CIR 02; Stations are adjacent to 9 Executive Cir Bldg",Irvine,CA,92614,,888-758-4389,E,,Public,24 hours daily,,,,,,3,,,ChargePoint Network,http://www.chargepoint.com/,200-9,33.688658,-117.864315,2019-10-19,64035,4.02111,2019-10-19 09:11:22 UTC,,,,,,,,,J1772,US,6.47135,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $1.25 per hour for the first 4 hours, and $3 per additional hour, maximum payment of $24, maximum session time is 24 hours",,,,,,,,,
506,ELEC,Greenlots - 12819,"4 Hutton Centre Drive,",,Santa Ana,CA,92707,,855-900-7584,E,,Public,24 hours daily,,,,,,4,,,Greenlots,http://greenlots.com/,200-9,33.698096,-117.863576,2019-10-17,99484,3.40897,2019-10-17 09:51:13 UTC,,,,,,,,,J1772,US,5.48621,,,,Public,,public,,,,,,,,,,Level 2: $12.00 per hour,,,,,,,,,
507,ELEC,EQUITY OFC - OC,5 Hutton Centre Dr,"GRIFFINPARKING1; The station is located on the ground floor of the parking garage
GRIFFINPARKING2; The station is located on the ground floor of the parking garage",Santa Ana,CA,92707,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-9,33.696542,-117.864952,2019-10-19,67053,3.53995,2019-10-19 09:11:22 UTC,,,,,,,,,J1772,US,5.697,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $1 per hour for the first 3 hours, and $3 per additional hour",,,,,,,,,
